Date,Item Name,Low Price,Average Price,High Price
15-11-2024,સફેદ ચણા,1306,2026,2761
15-11-2024,મગફળી 66,800,1150,1300
15-11-2024,તલ - તલી,1900,2451,2651
15-11-2024,ઇસબગુલ,951,1151,1881
15-11-2024,ધાણી,1051,1451,1771
15-11-2024,બાજરો,511,541,551
15-11-2024,જુવાર,700,721,731
15-11-2024,મકાઇ,441,451,451
15-11-2024,મગ,1021,1561,1691
15-11-2024,ચણા,1201,1306,1326
15-11-2024,વાલ,626,1581,1811
15-11-2024,ચોળા / ચોળી,776,1551,1876
15-11-2024,સોયાબીન,611,826,896
15-11-2024,કળથી,1161,1161,1761
15-11-2024,ગોગળી,781,941,951
16-11-2024,કપાસ બી. ટી.,1231,1501,1566
16-11-2024,ઘઉં લોકવન,570,610,624
16-11-2024,ઘઉં ટુકડા,525,632,726
16-11-2024,મગફળી જીણી,711,1100,1175
16-11-2024,સિંગદાણા જાડા,941,1211,1261
16-11-2024,સિંગ ફાડીયા,951,1151,1331
16-11-2024,એરંડા / એરંડી,1171,1221,1261
16-11-2024,તલ કાળા,3476,3876,4076
16-11-2024,જીરૂ,3651,4591,4831
16-11-2024,ધાણા,800,1411,1601
16-11-2024,લસણ સુકું,2591,4471,5751
16-11-2024,ડુંગળી લાલ,101,601,851
16-11-2024,અડદ,1001,1651,1711
16-11-2024,તુવેર,1211,1911,2111
16-11-2024,રાયડો,851,851,851
16-11-2024,મેથી,626,1076,1111
16-11-2024,મગફળી જાડી,611,1121,1246
16-11-2024,સફેદ ચણા,1201,1761,2621
16-11-2024,મગફળી 66,800,1050,1275
16-11-2024,તલ - તલી,2000,2441,2661
16-11-2024,ધાણી,851,1391,1581
16-11-2024,બાજરો,471,541,551
16-11-2024,જુવાર,461,751,831
16-11-2024,મકાઇ,500,500,500
16-11-2024,મગ,1371,1641,1731
16-11-2024,ચણા,1101,1201,1251
16-11-2024,વાલ,701,1661,1941
16-11-2024,ચોળા / ચોળી,1101,1701,2126
16-11-2024,સોયાબીન,641,851,901
16-11-2024,ગોગળી,676,891,971
18-11-2024,કપાસ બી. ટી.,1201,1466,1501
18-11-2024,ઘઉં લોકવન,590,610,626
18-11-2024,ઘઉં ટુકડા,566,634,736
18-11-2024,મગફળી જીણી,900,1181,1251
18-11-2024,સિંગદાણા જાડા,1221,1221,1261
18-11-2024,સિંગ ફાડીયા,776,1171,1281
18-11-2024,એરંડા / એરંડી,1041,1256,1271
18-11-2024,જીરૂ,3651,4651,4761
18-11-2024,વરીયાળી,901,1225,1226
18-11-2024,ધાણા,851,1381,1531
18-11-2024,મરચા સૂકા પટ્ટો,551,1751,2601
18-11-2024,લસણ સુકું,2701,4491,5871
18-11-2024,ડુંગળી લાલ,101,621,881
18-11-2024,અડદ,1000,1601,1711
18-11-2024,તુવેર,1011,1921,2091
18-11-2024,રાયડો,1081,1081,1081
18-11-2024,મેથી,350,901,1191
18-11-2024,સુરજમુખી,876,876,876
18-11-2024,મગફળી જાડી,700,1121,1256
18-11-2024,સફેદ ચણા,1200,1951,2651
18-11-2024,મગફળી 66,950,1200,1311
18-11-2024,તલ - તલી,1800,2351,2591
18-11-2024,ધાણી,951,1411,1676
18-11-2024,બાજરો,481,491,541
18-11-2024,જુવાર,400,831,891
18-11-2024,મકાઇ,491,491,491
18-11-2024,મગ,701,1651,1811
18-11-2024,વાલ,376,1576,1851
18-11-2024,ચોળા / ચોળી,2200,2200,2200
18-11-2024,સોયાબીન,611,841,896
18-11-2024,ગોગળી,700,881,951
18-11-2024,વટાણા,3526,3526,3526
19-11-2024,કપાસ બી. ટી.,1201,1451,1491
19-11-2024,ઘઉં લોકવન,576,610,638
19-11-2024,ઘઉં ટુકડા,551,630,746
19-11-2024,મગફળી જીણી,821,1111,1251
19-11-2024,સિંગદાણા જાડા,1200,1251,1341
19-11-2024,સિંગ ફાડીયા,750,1131,1211
19-11-2024,એરંડા / એરંડી,1050,1241,1271
19-11-2024,જીરૂ,3351,4561,4931
19-11-2024,વરીયાળી,1151,1351,1351
19-11-2024,ધાણા,900,1421,1601
19-11-2024,લસણ સુકું,2591,4431,5881
19-11-2024,ડુંગળી લાલ,101,641,891
19-11-2024,અડદ,1111,1551,1671
19-11-2024,મઠ,976,976,976
19-11-2024,તુવેર,151,2081,2151
19-11-2024,રાયડો,891,891,891
19-11-2024,મેથી,851,1076,1201
19-11-2024,મરચા,551,1851,2701
19-11-2024,મગફળી જાડી,641,1131,1231
19-11-2024,સફેદ ચણા,1221,2001,2701
19-11-2024,મગફળી 66,871,950,1326
19-11-2024,તલ - તલી,1701,2301,2600
19-11-2024,ધાણી,1000,1441,1681
19-11-2024,બાજરો,451,551,561
19-11-2024,જુવાર,571,801,941
19-11-2024,મકાઇ,441,461,511
19-11-2024,મગ,1171,1531,1641
19-11-2024,ચણા,1100,1211,1266
19-11-2024,વાલ,401,1601,1851
19-11-2024,ચોળા / ચોળી,1201,2051,2426
19-11-2024,સોયાબીન,651,801,871
19-11-2024,ગોગળી,700,850,941
20-11-2024,કપાસ બી. ટી.,1291,1441,1486
20-11-2024,ઘઉં લોકવન,580,610,640
20-11-2024,ઘઉં ટુકડા,546,641,786
20-11-2024,મગફળી જીણી,771,1121,1256
20-11-2024,સિંગ ફાડીયા,850,1111,1201
20-11-2024,એરંડા / એરંડી,1121,1256,1261
20-11-2024,તલ કાળા,2500,3800,4076
20-11-2024,જીરૂ,3451,4671,4941
20-11-2024,ધાણા,901,1421,1611
20-11-2024,લસણ સુકું,2501,4461,5841
20-11-2024,ડુંગળી લાલ,111,621,901
20-11-2024,અડદ,1051,1591,1691
20-11-2024,તુવેર,800,1851,2081
20-11-2024,મેથી,876,1051,1241
20-11-2024,કાંગ,951,1051,1131
20-11-2024,મરચા,551,1901,3201
20-11-2024,મગફળી જાડી,621,1136,1271
20-11-2024,સફેદ ચણા,1201,1881,2721
20-11-2024,મગફળી નવી,1261,1261,1261
20-11-2024,તલ - તલી,2001,2391,2711
20-11-2024,ઇસબગુલ,251,1731,1731
20-11-2024,ધાણી,1001,1431,1661
20-11-2024,બાજરો,481,531,531
20-11-2024,જુવાર,741,861,951
20-11-2024,મકાઇ,491,521,561
20-11-2024,મગ,976,1491,1591
20-11-2024,ચણા,1100,1221,1261
20-11-2024,વાલ,550,1551,1626
20-11-2024,ચોળા / ચોળી,426,2351,2651
20-11-2024,સોયાબીન,651,801,851
20-11-2024,ગોગળી,700,861,961
21-11-2024,કપાસ બી. ટી.,1251,1456,1496
21-11-2024,ઘઉં લોકવન,592,608,624
21-11-2024,ઘઉં ટુકડા,571,651,836
21-11-2024,મગફળી જીણી,751,1101,1166
21-11-2024,સિંગ ફાડીયા,851,1150,1261
21-11-2024,એરંડા / એરંડી,1151,1141,1251
21-11-2024,જીરૂ,3901,4561,4961
21-11-2024,ક્લંજી,1000,3501,3741
21-11-2024,વરીયાળી,900,1176,1176
21-11-2024,ધાણા,851,1411,1691
21-11-2024,લસણ સુકું,2701,4461,5811
21-11-2024,ડુંગળી લાલ,111,621,851
21-11-2024,અડદ,611,1641,1711
21-11-2024,મઠ,921,926,926
21-11-2024,તુવેર,751,2081,2101
21-11-2024,રાય,1011,1011,1011
21-11-2024,મેથી,891,1081,1111
21-11-2024,કાંગ,951,1111,1111
21-11-2024,મરચા,501,2201,2951
21-11-2024,ગુવાર બી,851,851,851
21-11-2024,મગફળી જાડી,641,1121,1241
21-11-2024,સફેદ ચણા,1201,1701,2571
21-11-2024,તલ - તલી,1801,2311,2711
21-11-2024,ઇસબગુલ,2001,2201,2201
21-11-2024,ધાણી,951,1421,1711
21-11-2024,બાજરો,481,481,481
21-11-2024,જુવાર,361,861,911
21-11-2024,મકાઇ,471,481,491
21-11-2024,મગ,776,1391,1601
21-11-2024,ચણા,1100,1201,1281
21-11-2024,વાલ,751,1001,1651
21-11-2024,ચોળા / ચોળી,601,2551,2626
21-11-2024,સોયાબીન,661,796,841
21-11-2024,ગોગળી,850,861,951
21-11-2024,વટાણા,251,776,776
22-11-2024,કપાસ બી. ટી.,1151,1451,1496
22-11-2024,ઘઉં લોકવન,600,612,636
22-11-2024,ઘઉં ટુકડા,570,656,806
22-11-2024,મગફળી જીણી,761,1096,1201
22-11-2024,સિંગ ફાડીયા,891,1131,1211
22-11-2024,એરંડા / એરંડી,1091,1246,1251
22-11-2024,જીરૂ,3501,4581,4731
22-11-2024,વરીયાળી,1151,1151,1151
22-11-2024,ધાણા,801,1431,1611
22-11-2024,લસણ સુકું,2691,4451,5801
22-11-2024,ડુંગળી લાલ,141,581,861
22-11-2024,અડદ,1101,1551,1741
22-11-2024,તુવેર,1011,2011,2111
22-11-2024,રાય,1071,1071,1071
22-11-2024,મેથી,1061,1111,1191
22-11-2024,મરચા,501,2351,2951
22-11-2024,મગફળી જાડી,601,1131,1271
22-11-2024,સફેદ ચણા,1201,1951,2611
22-11-2024,મગફળી નવી,900,1280,1280
22-11-2024,તલ - તલી,1926,2331,2561
22-11-2024,ધાણી,901,1461,1711
22-11-2024,બાજરો,501,501,521
22-11-2024,જુવાર,701,751,801
22-11-2024,મકાઇ,461,461,541
22-11-2024,મગ,1011,1571,1761
22-11-2024,ચણા,1100,1221,1246
22-11-2024,વાલ,901,1651,1851
22-11-2024,ચોળા / ચોળી,800,1776,2901
22-11-2024,સોયાબીન,691,811,866
22-11-2024,ગોગળી,850,861,981
22-11-2024,વટાણા,3251,3251,3251
23-11-2024,કપાસ બી. ટી.,1251,1461,1501
23-11-2024,ઘઉં લોકવન,570,606,622
23-11-2024,ઘઉં ટુકડા,570,651,771
23-11-2024,મગફળી જીણી,701,1071,1116
23-11-2024,એરંડા / એરંડી,1071,1241,1251
23-11-2024,તલ કાળા,3876,4351,4551
23-11-2024,જીરૂ,3751,4571,4791
23-11-2024,વરીયાળી,926,1126,1201
23-11-2024,ધાણા,900,1401,1671
23-11-2024,લસણ સુકું,2791,4371,5741
23-11-2024,ડુંગળી લાલ,141,601,851
23-11-2024,અડદ,1011,1631,1721
23-11-2024,તુવેર,1651,1801,2091
23-11-2024,રાય,911,1261,1261
23-11-2024,મેથી,851,901,1051
23-11-2024,કારીજીરી,1151,1151,3176
23-11-2024,મરચા,551,2451,3001
23-11-2024,મગફળી જાડી,601,1086,1166
23-11-2024,સફેદ ચણા,1201,2051,2561
23-11-2024,તલ - તલી,1800,2391,2551
23-11-2024,ધાણી,1000,1421,1571
23-11-2024,બાજરો,471,491,561
23-11-2024,જુવાર,361,801,911
23-11-2024,મકાઇ,561,561,671
23-11-2024,મગ,951,1631,1751
23-11-2024,ચણા,1101,1221,1241
23-11-2024,વાલ,371,1601,1851
23-11-2024,ચોળા / ચોળી,601,1801,2301
23-11-2024,સોયાબીન,651,816,871
25-11-2024,કપાસ બી. ટી.,1201,1451,1501
25-11-2024,ઘઉં લોકવન,590,610,622
25-11-2024,ઘઉં ટુકડા,600,656,756
25-11-2024,મગફળી જીણી,701,1081,1136
25-11-2024,સિંગ ફાડીયા,821,1171,1341
25-11-2024,એરંડા / એરંડી,1176,1231,1236
25-11-2024,જીરૂ,3801,4481,4671
25-11-2024,વરીયાળી,600,1176,1176
25-11-2024,ધાણા,951,1421,1711
25-11-2024,લસણ સુકું,1991,4201,5651
25-11-2024,ડુંગળી લાલ,151,571,861
25-11-2024,અડદ,1111,1571,1701
25-11-2024,મઠ,891,891,891
25-11-2024,તુવેર,951,1411,2041
25-11-2024,રાય,1161,1161,1161
25-11-2024,મેથી,876,1051,1111
25-11-2024,કાંગ,771,771,1081
25-11-2024,મરચા,501,2201,3001
25-11-2024,મગફળી જાડી,601,1096,1231
25-11-2024,સફેદ ચણા,1201,2251,2501
25-11-2024,તલ - તલી,1600,2351,2531
25-11-2024,ઇસબગુલ,1801,2111,2111
25-11-2024,ધાણી,1051,1441,1721
25-11-2024,જુવાર,501,711,841
25-11-2024,મકાઇ,371,451,471
25-11-2024,મગ,1000,1501,1731
25-11-2024,ચણા,1100,1201,1256
25-11-2024,વાલ,1101,1451,1676
25-11-2024,ચોળા / ચોળી,426,701,2476
25-11-2024,સોયાબીન,611,831,891
26-11-2024,કપાસ બી. ટી.,1251,1476,1521
26-11-2024,ઘઉં લોકવન,580,600,616
26-11-2024,ઘઉં ટુકડા,600,691,771
26-11-2024,મગફળી જીણી,711,1081,1150
26-11-2024,સિંગ ફાડીયા,871,1151,1351
26-11-2024,એરંડા / એરંડી,1041,1241,1251
26-11-2024,જીરૂ,3801,4451,4811
26-11-2024,વરીયાળી,1151,1151,1151
26-11-2024,ધાણા,926,1421,1641
26-11-2024,લસણ સુકું,2991,4481,5731
26-11-2024,ડુંગળી લાલ,131,531,861
26-11-2024,અડદ,1111,1541,1661
26-11-2024,મઠ,500,500,801
26-11-2024,તુવેર,800,1800,1961
26-11-2024,રાયડો,1081,1081,1081
26-11-2024,મેથી,851,1121,1261
26-11-2024,કાંગ,776,1091,1121
26-11-2024,મરચા,451,1951,2601
26-11-2024,મગફળી જાડી,621,1091,1236
26-11-2024,સફેદ ચણા,1201,2021,2541
26-11-2024,ઇસબગુલ,1861,2021,2021
26-11-2024,ધાણી,1000,1441,1671
26-11-2024,બાજરો,491,491,491
26-11-2024,જુવાર,751,751,831
26-11-2024,મકાઇ,481,541,561
26-11-2024,મગ,1001,1501,1741
26-11-2024,ચણા,1100,1221,1261
26-11-2024,વાલ,401,801,1551
26-11-2024,ચોળા / ચોળી,851,1726,1951
26-11-2024,સોયાબીન,651,831,891
26-11-2024,અજમાં,1951,1951,1951
26-11-2024,ગોગળી,650,921,961
26-11-2024,વટાણા,1626,1626,1626
27-11-2024,કપાસ બી. ટી.,1201,1466,1521
27-11-2024,ઘઉં લોકવન,570,596,610
27-11-2024,ઘઉં ટુકડા,601,656,706
27-11-2024,મગફળી જીણી,751,1091,1201
27-11-2024,સિંગ ફાડીયા,781,1181,1281
27-11-2024,એરંડા / એરંડી,1231,1241,1261
27-11-2024,જીરૂ,3801,4491,4741
27-11-2024,વરીયાળી,501,501,1176
27-11-2024,ધાણા,900,1401,1871
27-11-2024,લસણ સુકું,1991,4371,5731
27-11-2024,ડુંગળી લાલ,151,641,871
27-11-2024,અડદ,1011,1511,1641
27-11-2024,મઠ,676,676,676
27-11-2024,તુવેર,1411,1661,1931
27-11-2024,મેથી,976,1051,1141
27-11-2024,કાંગ,726,801,1091
27-11-2024,સુરજમુખી,576,576,576
27-11-2024,મરચા,451,2351,2801
27-11-2024,મગફળી જાડી,651,1101,1281
27-11-2024,સફેદ ચણા,1276,2121,2511
27-11-2024,તલ - તલી,2000,2311,2531
27-11-2024,ધાણી,1000,1431,1721
27-11-2024,બાજરો,501,501,511
27-11-2024,જુવાર,431,741,851
27-11-2024,મગ,1151,1581,1751
27-11-2024,ચણા,1111,1221,1276
27-11-2024,વાલ,501,1451,1751
27-11-2024,ચોળા / ચોળી,1401,1601,2451
27-11-2024,સોયાબીન,651,821,896
27-11-2024,ગોગળી,771,891,961
27-11-2024,વટાણા,1351,1351,1351
28-11-2024,કપાસ બી. ટી.,1201,1451,1511
28-11-2024,ઘઉં લોકવન,560,584,610
28-11-2024,ઘઉં ટુકડા,600,676,751
28-11-2024,મગફળી જીણી,731,1071,1211
28-11-2024,સિંગદાણા જાડા,1251,1251,1251
28-11-2024,સિંગ ફાડીયા,700,1151,1191
28-11-2024,એરંડા / એરંડી,1121,1236,1251
28-11-2024,જીરૂ,3851,4551,4841
28-11-2024,ક્લંજી,1501,3550,3841
28-11-2024,વરીયાળી,1126,1126,1126
28-11-2024,ધાણા,900,1421,1651
28-11-2024,લસણ સુકું,2191,4111,5371
28-11-2024,ડુંગળી લાલ,141,631,841
28-11-2024,અડદ,1001,1521,1661
28-11-2024,મઠ,861,861,901
28-11-2024,તુવેર,1501,1701,1711
28-11-2024,રાય,1161,1161,1161
28-11-2024,મેથી,676,1061,1351
28-11-2024,કાંગ,801,1041,1091
28-11-2024,મરચા,401,2401,2951
28-11-2024,મગફળી જાડી,601,1086,1236
28-11-2024,સફેદ ચણા,1201,1876,2501
28-11-2024,ધાણી,1000,1431,1671
28-11-2024,જુવાર,421,771,801
28-11-2024,મકાઇ,461,461,471
28-11-2024,મગ,1001,1561,1691
28-11-2024,ચણા,1100,1276,1296
28-11-2024,વાલ,1376,1451,1851
28-11-2024,ચોળા / ચોળી,951,1651,2576
28-11-2024,સોયાબીન,701,851,921
28-11-2024,ગોગળી,751,851,961
29-11-2024,કપાસ બી. ટી.,1201,1456,1506
29-11-2024,ઘઉં લોકવન,525,580,606
29-11-2024,ઘઉં ટુકડા,522,651,771
29-11-2024,મગફળી જીણી,716,1076,1131
29-11-2024,સિંગદાણા જાડા,1131,1161,1231
29-11-2024,સિંગ ફાડીયા,831,1101,1231
29-11-2024,એરંડા / એરંડી,1126,1246,1256
29-11-2024,જીરૂ,3901,4451,4771
29-11-2024,ધાણા,800,1411,1621
29-11-2024,લસણ સુકું,2451,4281,5391
29-11-2024,ડુંગળી લાલ,171,591,831
29-11-2024,અડદ,801,1531,1651
29-11-2024,મઠ,651,651,651
29-11-2024,તુવેર,511,1131,1751
29-11-2024,રાય,951,951,1191
29-11-2024,મેથી,891,1041,1131
29-11-2024,કાંગ,600,1011,1071
29-11-2024,સુરજમુખી,591,591,591
29-11-2024,મરચા,401,2251,2601
29-11-2024,મગફળી જાડી,611,1081,1251
