Date,Item Name,Low Price,Average Price,High Price
14-03-2024,વાલ પાપડી,501,1501,1861
14-03-2024,ચોળા / ચોળી,751,1601,3100
14-03-2024,સોયાબીન,841,871,876
14-03-2024,ગોગળી,831,1141,1231
15-03-2024,કપાસ બી. ટી.,1101,1551,1606
15-03-2024,ઘઉં લોકવન,440,511,626
15-03-2024,ઘઉં ટુકડા,450,525,721
15-03-2024,મગફળી જીણી,831,1201,1256
15-03-2024,સિંગ ફાડીયા,1000,1421,1651
15-03-2024,એરંડા / એરંડી,801,1176,1181
15-03-2024,જીરૂ,3200,4701,5126
15-03-2024,ક્લંજી,1500,3531,3651
15-03-2024,વરીયાળી,1276,1276,1276
15-03-2024,ધાણા,1000,1651,2126
15-03-2024,મરચા સૂકા પટ્ટો,701,5201,7201
15-03-2024,લસણ સુકું,841,1651,2291
15-03-2024,ડુંગળી લાલ,91,271,366
15-03-2024,અડદ,826,1711,1751
15-03-2024,મઠ,751,941,941
15-03-2024,તુવેર,1000,1971,2041
15-03-2024,રાયડો,909,909,921
15-03-2024,રાય,831,1221,1261
15-03-2024,મેથી,700,1041,1291
15-03-2024,મરચા,701,2151,3901
15-03-2024,ગુવાર બી,901,901,901
15-03-2024,મગફળી જાડી,711,1241,1321
15-03-2024,સફેદ ચણા,1111,1421,2126
15-03-2024,ઇસબગુલ,1500,2126,2676
15-03-2024,ધાણી,1100,1851,3501
15-03-2024,મરચા સૂકા ઘોલર,651,6401,8001
15-03-2024,ડુંગળી સફેદ,190,226,238
15-03-2024,બાજરો,351,381,401
15-03-2024,જુવાર,500,831,881
15-03-2024,મકાઇ,501,501,501
15-03-2024,મગ,1531,1726,1901
15-03-2024,ચણા,1001,1096,1131
15-03-2024,વાલ,501,1426,1800
15-03-2024,ચોળા / ચોળી,626,1726,3351
15-03-2024,સોયાબીન,800,866,871
15-03-2024,ગોગળી,800,1151,1321
16-03-2024,કપાસ બી. ટી.,1101,1561,1606
16-03-2024,ઘઉં લોકવન,450,518,571
16-03-2024,ઘઉં ટુકડા,460,531,671
16-03-2024,મગફળી જીણી,821,1191,1250
16-03-2024,સિંગ ફાડીયા,911,1526,1661
16-03-2024,એરંડા / એરંડી,676,1171,1181
16-03-2024,જીરૂ,3601,4776,5076
16-03-2024,ધાણા,951,1626,2151
16-03-2024,મરચા સૂકા પટ્ટો,751,3101,5901
16-03-2024,લસણ સુકું,791,1661,2271
16-03-2024,ડુંગળી લાલ,101,276,381
16-03-2024,અડદ,1000,1401,1531
16-03-2024,તુવેર,1000,1991,2061
16-03-2024,રાયડો,871,911,911
16-03-2024,રાય,776,1221,1231
16-03-2024,મેથી,676,1051,1391
16-03-2024,કાંગ,1321,1321,1481
16-03-2024,સુરજમુખી,211,631,631
16-03-2024,મરચા,701,3001,4401
16-03-2024,મગફળી જાડી,731,1226,1341
16-03-2024,સફેદ ચણા,1121,1461,2161
16-03-2024,ધાણી,1001,1851,2901
16-03-2024,ડુંગળી સફેદ,180,210,228
16-03-2024,બાજરો,381,391,491
16-03-2024,જુવાર,761,791,981
16-03-2024,મકાઇ,511,511,511
16-03-2024,મગ,801,1676,1876
16-03-2024,ચણા,1001,1101,1151
16-03-2024,વાલ,491,1581,1761
16-03-2024,ચોળા / ચોળી,1401,2101,2101
16-03-2024,સોયાબીન,726,866,876
16-03-2024,ગોગળી,911,1061,1281
16-03-2024,વટાણા,1311,1311,1311
18-03-2024,કપાસ બી. ટી.,1101,1551,1596
18-03-2024,ઘઉં લોકવન,440,508,561
18-03-2024,ઘઉં ટુકડા,450,510,726
18-03-2024,સિંગ ફાડીયા,901,1471,1671
18-03-2024,એરંડા / એરંડી,921,1166,1176
18-03-2024,જીરૂ,3000,4676,5001
18-03-2024,ક્લંજી,2500,3551,3641
18-03-2024,ધાણા,1001,1601,2076
18-03-2024,મરચા સૂકા પટ્ટો,751,2701,4801
18-03-2024,લસણ સુકું,821,1671,2331
18-03-2024,ડુંગળી લાલ,91,251,336
18-03-2024,અડદ,600,1731,1761
18-03-2024,તુવેર,1000,1981,2061
18-03-2024,રાયડો,931,941,961
18-03-2024,રાય,1031,1121,1161
18-03-2024,મેથી,700,1051,1271
18-03-2024,કાંગ,1411,1411,1411
18-03-2024,મરચા,701,2251,4401
18-03-2024,મગફળી જાડી,811,1191,1236
18-03-2024,સફેદ ચણા,1151,1471,2261
18-03-2024,મગફળી નવી,731,1221,1346
18-03-2024,ધાણી,1101,1976,2851
18-03-2024,ડુંગળી સફેદ,180,206,224
18-03-2024,બાજરો,411,411,411
18-03-2024,જુવાર,821,871,911
18-03-2024,મકાઇ,451,451,451
18-03-2024,મગ,1700,1801,1901
18-03-2024,ચણા,1001,1091,1131
18-03-2024,વાલ,501,1491,1676
18-03-2024,ચોળા / ચોળી,1276,1501,2061
18-03-2024,સોયાબીન,801,871,881
18-03-2024,ગોગળી,901,1071,1241
19-03-2024,કપાસ બી. ટી.,1101,1521,1586
19-03-2024,ઘઉં લોકવન,440,511,566
19-03-2024,ઘઉં ટુકડા,450,521,711
19-03-2024,મગફળી જીણી,821,1211,1321
19-03-2024,સિંગ ફાડીયા,901,1451,1661
19-03-2024,એરંડા / એરંડી,701,1166,1176
19-03-2024,જીરૂ,3000,4301,4776
19-03-2024,વરીયાળી,1500,1651,2001
19-03-2024,ધાણા,1000,1626,2026
19-03-2024,મરચા સૂકા પટ્ટો,651,3001,4701
19-03-2024,લસણ સુકું,811,1601,2201
19-03-2024,ડુંગળી લાલ,81,201,311
19-03-2024,અડદ,1101,1771,1801
19-03-2024,મઠ,851,851,851
19-03-2024,તુવેર,1021,1961,2061
19-03-2024,રાયડો,831,921,971
19-03-2024,મેથી,726,1061,1261
19-03-2024,કાંગ,676,1161,1391
19-03-2024,મરચા,651,1901,3101
19-03-2024,મગફળી જાડી,741,1141,1246
19-03-2024,સફેદ ચણા,1151,1501,2341
19-03-2024,ધાણી,1100,1876,2351
19-03-2024,ડુંગળી સફેદ,182,216,232
19-03-2024,બાજરો,371,451,461
19-03-2024,જુવાર,831,831,961
19-03-2024,મકાઇ,471,471,471
19-03-2024,મગ,1501,1751,1926
19-03-2024,ચણા,1011,1101,1136
19-03-2024,વાલ,4811,1401,1626
19-03-2024,વાલ પાપડી,491,1551,1751
19-03-2024,ચોળા / ચોળી,1400,1526,1526
19-03-2024,સોયાબીન,526,886,891
19-03-2024,ગોગળી,891,1021,1231
19-03-2024,વટાણા,1251,1251,1251
20-03-2024,કપાસ બી. ટી.,1101,1476,1581
20-03-2024,ઘઉં લોકવન,440,516,651
20-03-2024,ઘઉં ટુકડા,450,521,726
20-03-2024,મગફળી જીણી,800,1231,1321
20-03-2024,સિંગ ફાડીયા,921,1401,1621
20-03-2024,એરંડા / એરંડી,800,1181,1191
20-03-2024,જીરૂ,3801,4551,4826
20-03-2024,ક્લંજી,1500,3551,3601
20-03-2024,ધાણા,1001,1601,2301
20-03-2024,મરચા સૂકા પટ્ટો,551,3301,6501
20-03-2024,લસણ સુકું,751,1651,2511
20-03-2024,ડુંગળી લાલ,71,186,291
20-03-2024,અડદ,726,1771,1771
20-03-2024,મઠ,851,851,851
20-03-2024,તુવેર,1001,1981,2031
20-03-2024,રાયડો,881,911,951
20-03-2024,રાય,1031,1091,1141
20-03-2024,મેથી,576,1021,1211
20-03-2024,કાંગ,1391,1391,1391
20-03-2024,કારીજીરી,3051,3051,3051
20-03-2024,સુરજમુખી,821,821,821
20-03-2024,મરચા,601,1851,3551
20-03-2024,મગફળી જાડી,700,1156,1266
20-03-2024,સફેદ ચણા,1141,1481,2291
20-03-2024,ધાણી,1101,1826,3001
20-03-2024,મરચા સૂકા ઘોલર,451,2301,3701
20-03-2024,ડુંગળી સફેદ,192,222,238
20-03-2024,બાજરો,381,381,381
20-03-2024,જુવાર,881,891,951
20-03-2024,મકાઇ,481,491,491
20-03-2024,મગ,1361,1761,1951
20-03-2024,ચણા,1001,1096,1131
20-03-2024,વાલ,491,1476,1641
20-03-2024,ચોળા / ચોળી,1500,1500,1500
20-03-2024,સોયાબીન,825,876,886
20-03-2024,અજમાં,701,2301,2551
20-03-2024,ગોગળી,791,1051,1101
20-03-2024,વટાણા,500,851,1171
21-03-2024,કપાસ બી. ટી.,1101,1481,1571
21-03-2024,ઘઉં લોકવન,450,531,561
21-03-2024,ઘઉં ટુકડા,460,541,721
21-03-2024,મગફળી જીણી,811,1201,1266
21-03-2024,સિંગ ફાડીયા,901,1371,1651
21-03-2024,એરંડા / એરંડી,551,1161,1191
21-03-2024,જીરૂ,3651,4526,4901
21-03-2024,વરીયાળી,1751,1751,1801
21-03-2024,ધાણા,1051,1626,2151
21-03-2024,મરચા સૂકા પટ્ટો,701,2001,4401
21-03-2024,લસણ સુકું,831,1641,2191
21-03-2024,ડુંગળી લાલ,71,181,326
21-03-2024,અડદ,901,1571,1651
21-03-2024,મઠ,821,901,901
21-03-2024,તુવેર,1281,1991,2051
21-03-2024,રાજગરો,1251,1251,1251
21-03-2024,રાયડો,871,921,971
21-03-2024,રાય,1151,1211,1221
21-03-2024,મેથી,626,951,1291
21-03-2024,સુવાદાણા,1276,1276,1276
21-03-2024,સુરજમુખી,741,741,741
21-03-2024,મરચા,751,1801,2801
21-03-2024,ગુવાર બી,921,921,921
21-03-2024,મગફળી જાડી,721,1221,1336
21-03-2024,સફેદ ચણા,1151,1441,2241
21-03-2024,ધાણી,1151,1826,3001
21-03-2024,ડુંગળી સફેદ,194,216,226
21-03-2024,બાજરો,291,371,461
21-03-2024,જુવાર,431,841,921
21-03-2024,મકાઇ,421,421,421
21-03-2024,મગ,1001,1911,2151
21-03-2024,ચણા,1001,1091,1126
21-03-2024,વાલ,481,1431,1676
21-03-2024,વાલ પાપડી,1301,1501,1776
21-03-2024,ચોળા / ચોળી,726,2051,3176
21-03-2024,સોયાબીન,800,866,871
21-03-2024,ગોગળી,851,1050,1150
21-03-2024,વટાણા,300,841,911
22-03-2024,કપાસ બી. ટી.,1101,1501,1571
22-03-2024,મગફળી જીણી,801,1191,1251
22-03-2024,સિંગ ફાડીયા,900,1371,1631
22-03-2024,એરંડા / એરંડી,851,1151,1186
22-03-2024,જીરૂ,3501,4526,5011
22-03-2024,ક્લંજી,2101,3401,3581
22-03-2024,ધાણા,1000,1601,2126
22-03-2024,મરચા સૂકા પટ્ટો,551,2701,5001
22-03-2024,લસણ સુકું,801,1701,2281
22-03-2024,ડુંગળી લાલ,81,241,341
22-03-2024,તુવેર,451,1881,1931
22-03-2024,મેથી,691,951,1151
22-03-2024,મરચા,651,1851,3201
22-03-2024,મગફળી જાડી,711,1211,1316
22-03-2024,તલ - તલી,2051,2451,2741
22-03-2024,ધાણી,1100,1776,3051
22-03-2024,ડુંગળી સફેદ,180,206,218
22-03-2024,સોયાબીન,751,861,871
22-03-2024,ગોગળી,800,1051,1131
23-03-2024,કપાસ બી. ટી.,1101,1531,1551
23-03-2024,મગફળી જીણી,886,1201,1256
23-03-2024,સિંગ ફાડીયા,800,1371,1611
23-03-2024,જીરૂ,3801,4501,5351
23-03-2024,ક્લંજી,1000,2801,3351
23-03-2024,ધાણા,1000,1576,2076
23-03-2024,મરચા સૂકા પટ્ટો,551,3001,5501
23-03-2024,લસણ સુકું,791,1501,2100
23-03-2024,ડુંગળી લાલ,71,251,341
23-03-2024,મરચા,551,1651,3001
23-03-2024,મગફળી જાડી,751,1211,1291
23-03-2024,ધાણી,1100,1876,2801
23-03-2024,ગોગળી,750,931,1100
02-04-2024,કપાસ બી. ટી.,1101,1476,1556
02-04-2024,ઘઉં લોકવન,450,516,616
02-04-2024,ઘઉં ટુકડા,460,540,700
02-04-2024,મગફળી જીણી,911,1131,1251
02-04-2024,સિંગ ફાડીયા,800,1381,1631
02-04-2024,એરંડા / એરંડી,951,1086,1171
02-04-2024,જીરૂ,3501,4526,4776
02-04-2024,ક્લંજી,1800,3441,3651
02-04-2024,વરીયાળી,1361,1371,1576
02-04-2024,ધાણા,1000,1651,2201
02-04-2024,મરચા સૂકા પટ્ટો,651,3301,5901
02-04-2024,લસણ સુકું,791,1701,2411
02-04-2024,ડુંગળી લાલ,81,251,341
02-04-2024,તુવેર,1000,1991,2081
02-04-2024,રાજગરો,800,871,881
02-04-2024,રાયડો,691,921,951
02-04-2024,રાય,901,1071,1161
02-04-2024,મેથી,651,971,1211
02-04-2024,સુવાદાણા,1251,1251,1251
02-04-2024,કાંગ,961,1341,1381
02-04-2024,મરચા,701,1751,3251
02-04-2024,મગફળી જાડી,801,1181,1341
02-04-2024,સફેદ ચણા,1151,1481,2091
02-04-2024,ઇસબગુલ,2001,2081,2241
02-04-2024,ધાણી,1100,1801,2801
02-04-2024,ડુંગળી સફેદ,210,248,260
02-04-2024,બાજરો,351,381,501
02-04-2024,જુવાર,511,861,931
02-04-2024,મકાઇ,431,461,481
02-04-2024,મગ,1551,1651,1651
02-04-2024,ચણા,1001,1096,1141
02-04-2024,વાલ,501,1361,1531
02-04-2024,વાલ પાપડી,491,1691,1691
02-04-2024,ચોળા / ચોળી,601,1391,2776
02-04-2024,ગોગળી,701,950,1041
02-04-2024,વટાણા,1181,1311,1361
03-04-2024,કપાસ બી. ટી.,1101,1526,1551
03-04-2024,ઘઉં લોકવન,470,541,586
03-04-2024,ઘઉં ટુકડા,476,550,651
03-04-2024,મગફળી જીણી,851,1141,1256
03-04-2024,સિંગ ફાડીયા,1000,1371,1611
03-04-2024,એરંડા / એરંડી,801,1156,1166
03-04-2024,તલ કાળા,2626,2651,2851
03-04-2024,જીરૂ,3301,4551,5001
03-04-2024,ક્લંજી,1851,3451,3651
03-04-2024,વરીયાળી,1101,1311,1501
03-04-2024,ધાણા,1051,1601,2026
03-04-2024,મરચા સૂકા પટ્ટો,551,3601,6901
03-04-2024,લસણ સુકું,801,1841,2841
03-04-2024,ડુંગળી લાલ,81,221,321
03-04-2024,અડદ,626,1771,1821
03-04-2024,મઠ,821,881,881
03-04-2024,તુવેર,831,1961,2221
03-04-2024,રાયડો,851,931,941
03-04-2024,રાય,1051,1171,1191
03-04-2024,મેથી,621,941,1271
03-04-2024,સુવાદાણા,1026,1226,1271
03-04-2024,કાંગ,1211,1241,1301
03-04-2024,સુરજમુખી,641,701,741
03-04-2024,મરચા,651,1801,3051
03-04-2024,મગફળી જાડી,811,1186,1331
03-04-2024,સફેદ ચણા,1121,1501,2191
03-04-2024,તલ - તલી,1176,2471,2671
03-04-2024,ઇસબગુલ,1151,1751,1751
03-04-2024,ધાણી,1151,1851,3001
03-04-2024,મરચા સૂકા ઘોલર,701,2601,4301
03-04-2024,ડુંગળી સફેદ,230,248,262
03-04-2024,બાજરો,311,381,381
03-04-2024,જુવાર,841,851,871
03-04-2024,મકાઇ,471,471,471
03-04-2024,મગ,1351,1701,1976
03-04-2024,ચણા,1001,1091,1136
03-04-2024,વાલ,491,1351,1631
03-04-2024,વાલ પાપડી,1626,1626,1626
03-04-2024,ચોળા / ચોળી,1461,1461,1461
03-04-2024,સોયાબીન,751,876,886
03-04-2024,અજમાં,1076,1376,1376
03-04-2024,વટાણા,1101,1111,1111
04-04-2024,કપાસ બી. ટી.,901,1536,1551
04-04-2024,ઘઉં લોકવન,450,476,504
04-04-2024,ઘઉં ટુકડા,501,521,701
04-04-2024,મગફળી જીણી,851,1151,1361
04-04-2024,સિંગ ફાડીયા,900,1491,1611
04-04-2024,એરંડા / એરંડી,500,1146,1166
04-04-2024,જીરૂ,3651,4551,4951
04-04-2024,ક્લંજી,1501,3451,3641
04-04-2024,વરીયાળી,951,1231,1321
04-04-2024,ધાણા,900,1651,2201
04-04-2024,મરચા સૂકા પટ્ટો,651,3601,6501
04-04-2024,લસણ સુકું,841,2241,3001
04-04-2024,ડુંગળી લાલ,81,236,326
04-04-2024,અડદ,1601,1601,1601
04-04-2024,તુવેર,1171,2001,2231
04-04-2024,રાયડો,791,921,971
04-04-2024,રાય,921,1191,1191
04-04-2024,મેથી,621,951,1200
04-04-2024,કાંગ,1171,1171,1221
04-04-2024,મરચા,701,1701,3201
04-04-2024,ગુવાર બી,761,901,901
04-04-2024,મગફળી જાડી,801,1181,1331
04-04-2024,સફેદ ચણા,1151,1471,2221
04-04-2024,તલ - તલી,2151,2511,2651
04-04-2024,ઇસબગુલ,1500,1500,1800
04-04-2024,ધાણી,1000,1926,3051
04-04-2024,ડુંગળી સફેદ,210,234,250
04-04-2024,બાજરો,371,391,481
04-04-2024,જુવાર,581,811,871
04-04-2024,મકાઇ,491,491,491
04-04-2024,મગ,1576,1871,2011
04-04-2024,ચણા,1001,1101,1141
04-04-2024,વાલ,491,1391,1641
04-04-2024,ચોળા / ચોળી,381,701,701
04-04-2024,સોયાબીન,876,886,901
04-04-2024,ગોગળી,671,1131,1291
04-04-2024,વટાણા,976,1491,1531
05-04-2024,કપાસ બી. ટી.,1001,1521,1551
05-04-2024,ઘઉં લોકવન,450,518,551
05-04-2024,ઘઉં ટુકડા,466,530,651
05-04-2024,મગફળી જીણી,881,1156,1351
05-04-2024,સિંગ ફાડીયા,800,1391,1561
05-04-2024,એરંડા / એરંડી,711,1156,1176
05-04-2024,જીરૂ,3401,4451,5026
05-04-2024,ક્લંજી,1000,3551,3621
05-04-2024,વરીયાળી,601,1211,1426
05-04-2024,ધાણા,1001,1861,2201
05-04-2024,મરચા સૂકા પટ્ટો,501,3201,5201
05-04-2024,લસણ સુકું,891,2061,2891
05-04-2024,ડુંગળી લાલ,61,191,271
05-04-2024,અડદ,1381,1881,1881
05-04-2024,મઠ,781,781,781
05-04-2024,તુવેર,1000,2001,2271
05-04-2024,રાયડો,811,921,941
05-04-2024,રાય,1101,1101,1121
05-04-2024,મેથી,651,1001,1241
05-04-2024,સુવાદાણા,1226,1226,1226
05-04-2024,કાંગ,941,941,941
05-04-2024,મરચા,651,1751,3001
05-04-2024,મગફળી જાડી,801,1175,1361
05-04-2024,સફેદ ચણા,1101,1511,2191
05-04-2024,તલ - તલી,2341,2681,2691
05-04-2024,ઇસબગુલ,1651,1861,2001
05-04-2024,ધાણી,1101,1951,2601
05-04-2024,મરચા સૂકા ઘોલર,701,3201,7001
05-04-2024,ડુંગળી સફેદ,216,232,244
05-04-2024,બાજરો,251,381,431
05-04-2024,જુવાર,451,791,881
05-04-2024,મકાઇ,200,481,481
05-04-2024,મગ,776,1861,1931
05-04-2024,ચણા,1001,1111,1151
05-04-2024,વાલ,491,1501,1671
05-04-2024,વાલ પાપડી,1911,1911,1911
05-04-2024,સોયાબીન,801,896,906
05-04-2024,રજકાનું બી,1201,1201,1201
05-04-2024,ગોગળી,426,1051,1211
05-04-2024,વટાણા,1501,1501,1701
06-04-2024,કપાસ બી. ટી.,1101,1501,1556
06-04-2024,ઘઉં લોકવન,450,518,656
06-04-2024,ઘઉં ટુકડા,460,540,651
06-04-2024,મગફળી જીણી,941,1151,1326
06-04-2024,સિંગ ફાડીયા,800,1391,1621
06-04-2024,એરંડા / એરંડી,750,1156,1166
06-04-2024,તલ લાલ,2801,2801,2801
06-04-2024,જીરૂ,3301,4451,4826
06-04-2024,ક્લંજી,1200,3481,3521
06-04-2024,વરીયાળી,851,1261,1431
06-04-2024,ધાણા,1001,1581,2126
06-04-2024,મરચા સૂકા પટ્ટો,501,3501,6901
06-04-2024,લસણ સુકું,991,2131,3191
06-04-2024,ડુંગળી લાલ,81,211,281
06-04-2024,અડદ,1071,1421,1911
06-04-2024,તુવેર,1001,2001,2251
06-04-2024,રાયડો,831,911,941
06-04-2024,રાય,1181,1181,1181
06-04-2024,મેથી,676,1021,1181
06-04-2024,કાંગ,601,1111,1171
06-04-2024,સુરજમુખી,426,711,761
06-04-2024,મરચા,601,2201,3251
06-04-2024,મગફળી જાડી,851,1176,1316
06-04-2024,સફેદ ચણા,1151,1501,2081
06-04-2024,તલ - તલી,2000,2561,2681
06-04-2024,ધાણી,1101,1826,2401
06-04-2024,ડુંગળી સફેદ,210,234,250
06-04-2024,બાજરો,381,391,401
06-04-2024,જુવાર,411,811,871
06-04-2024,મકાઇ,511,511,511
06-04-2024,મગ,2051,2051,2051
06-04-2024,ચણા,1001,1116,1156
06-04-2024,વાલ,491,1451,1701
06-04-2024,વાલ પાપડી,501,1476,1661
06-04-2024,સોયાબીન,771,896,901
06-04-2024,ગોગળી,861,1051,1161
06-04-2024,વટાણા,551,1581,1741
08-04-2024,કપાસ બી. ટી.,1101,1521,1571
08-04-2024,ઘઉં લોકવન,450,514,616
08-04-2024,ઘઉં ટુકડા,460,540,741
08-04-2024,મગફળી જીણી,851,1141,1316
08-04-2024,એરંડા / એરંડી,711,1121,1151
08-04-2024,જીરૂ,3551,4476,4676
08-04-2024,ક્લંજી,1000,3451,3551
08-04-2024,વરીયાળી,551,1081,1251
08-04-2024,ધાણા,1051,1581,1951
08-04-2024,મરચા સૂકા પટ્ટો,501,3001,7301
08-04-2024,લસણ સુકું,1091,2251,3291
08-04-2024,ડુંગળી લાલ,71,221,301
08-04-2024,અડદ,501,1701,1891
08-04-2024,તુવેર,801,2051,2261
08-04-2024,રાયડો,841,911,951
08-04-2024,રાય,1000,1151,1311
08-04-2024,મેથી,626,1011,1371
08-04-2024,કાંગ,701,991,1131
08-04-2024,સુરજમુખી,351,731,731
08-04-2024,મરચા,601,1801,3001
08-04-2024,મગફળી જાડી,801,1146,1351
08-04-2024,સફેદ ચણા,1131,1501,2121
08-04-2024,તલ - તલી,2300,2551,2691
08-04-2024,ઇસબગુલ,1811,1811,1811
08-04-2024,ધાણી,1151,1776,2251
08-04-2024,મરચા સૂકા ઘોલર,451,2851,7901
08-04-2024,ડુંગળી સફેદ,206,226,238
08-04-2024,બાજરો,371,391,391
08-04-2024,જુવાર,451,821,871
08-04-2024,મકાઇ,461,461,491
08-04-2024,મગ,1541,1776,1801
08-04-2024,ચણા,1011,1126,1156
08-04-2024,વાલ,481,1491,1721
08-04-2024,વાલ પાપડી,2001,2001,2001
08-04-2024,ચોળા / ચોળી,1061,1061,1061
08-04-2024,સોયાબીન,800,906,916
08-04-2024,વટાણા,1111,1401,1441
09-04-2024,કપાસ બી. ટી.,1101,1511,1571
09-04-2024,ઘઉં લોકવન,460,526,696
09-04-2024,ઘઉં ટુકડા,470,540,700
09-04-2024,મગફળી જીણી,881,1126,1286
09-04-2024,સિંગ ફાડીયા,1000,1331,1561
09-04-2024,એરંડા / એરંડી,721,1136,1146
09-04-2024,તલ લાલ,3476,3576,3676
09-04-2024,જીરૂ,3451,4451,5101
09-04-2024,ક્લંજી,1191,3501,3631
09-04-2024,વરીયાળી,500,1091,1411
09-04-2024,ધાણા,1101,1571,2076
09-04-2024,મરચા સૂકા પટ્ટો,501,3801,5401
09-04-2024,લસણ સુકું,991,2261,3371
09-04-2024,ડુંગળી લાલ,71,196,281
09-04-2024,અડદ,911,1301,1401
09-04-2024,તુવેર,1231,2001,2331
09-04-2024,રાયડો,526,881,921
09-04-2024,રાય,851,1131,1191
09-04-2024,મેથી,576,1011,1291
09-04-2024,સુવાદાણા,1021,1021,1021
09-04-2024,કાંગ,431,1011,1121
09-04-2024,સુરજમુખી,721,721,721
09-04-2024,મરચા,601,1951,3401
09-04-2024,ગુવાર બી,901,901,901
09-04-2024,મગફળી જાડી,801,1141,1356
09-04-2024,સફેદ ચણા,1211,1551,2231
09-04-2024,તલ - તલી,2401,2611,2701
09-04-2024,ઇસબગુલ,500,1301,1601
09-04-2024,ધાણી,1201,1826,3051
09-04-2024,ડુંગળી સફેદ,210,232,244
09-04-2024,બાજરો,381,421,481
09-04-2024,જુવાર,471,821,901
09-04-2024,મકાઇ,441,441,441
09-04-2024,મગ,701,1726,1801
09-04-2024,ચણા,1051,1141,1181
09-04-2024,વાલ,491,1526,2031
09-04-2024,વાલ પાપડી,501,1781,1841
09-04-2024,ચોળા / ચોળી,1151,1351,1351
09-04-2024,સોયાબીન,800,906,916
09-04-2024,વટાણા,1151,1151,1381
10-04-2024,કપાસ બી. ટી.,1101,1476,1561
10-04-2024,ઘઉં લોકવન,450,526,671
10-04-2024,ઘઉં ટુકડા,460,540,681
10-04-2024,મગફળી જીણી,826,1125,1291
10-04-2024,સિંગ ફાડીયા,721,1341,1631
10-04-2024,એરંડા / એરંડી,600,1131,1146
10-04-2024,જીરૂ,3101,4351,4876
10-04-2024,ક્લંજી,1000,3200,3521
10-04-2024,વરીયાળી,1341,1376,1501
10-04-2024,ધાણા,1001,1561,1926
10-04-2024,મરચા સૂકા પટ્ટો,501,3301,5501
10-04-2024,લસણ સુકું,991,2091,3181
10-04-2024,ડુંગળી લાલ,81,201,291
10-04-2024,અડદ,976,1751,1831
10-04-2024,મઠ,776,901,901
10-04-2024,તુવેર,1000,2081,2341
10-04-2024,રાયડો,801,921,951
10-04-2024,રાય,1061,1171,1171
10-04-2024,મેથી,600,1001,1221
10-04-2024,સુવાદાણા,1311,1311,1311
10-04-2024,કાંગ,851,1001,1021
10-04-2024,મરચા,701,2151,3401
10-04-2024,ગુવાર બી,971,971,971
10-04-2024,મગફળી જાડી,831,1151,1366
10-04-2024,સફેદ ચણા,1191,1561,2241
10-04-2024,તલ - તલી,2300,2400,2641
10-04-2024,ધાણી,1101,1676,2501
10-04-2024,મરચા સૂકા ઘોલર,701,1951,7201
10-04-2024,ડુંગળી સફેદ,210,242,262
10-04-2024,બાજરો,301,391,391
10-04-2024,જુવાર,461,821,861
10-04-2024,મકાઇ,481,481,511
10-04-2024,મગ,2061,2061,2061
10-04-2024,ચણા,1050,1141,1176
10-04-2024,વાલ,501,1581,1901
10-04-2024,ચોળા / ચોળી,2351,2351,2351
10-04-2024,સોયાબીન,800,911,921
10-04-2024,અજમાં,1331,1331,1331
10-04-2024,ગોગળી,601,1081,1161
10-04-2024,વટાણા,1051,1461,1461
12-04-2024,કપાસ બી. ટી.,1101,1476,1501
12-04-2024,ઘઉં લોકવન,460,524,646
12-04-2024,ઘઉં ટુકડા,470,536,696
12-04-2024,મગફળી જીણી,801,1181,1356
12-04-2024,સિંગ ફાડીયા,861,1351,1621
12-04-2024,એરંડા / એરંડી,511,1101,1131
12-04-2024,જીરૂ,3501,4301,4526
12-04-2024,ક્લંજી,1000,3026,3541
12-04-2024,વરીયાળી,941,1201,1301
12-04-2024,ધાણા,1051,1551,1951
12-04-2024,મરચા સૂકા પટ્ટો,601,3101,6701
12-04-2024,લસણ સુકું,891,2011,2791
12-04-2024,ડુંગળી લાલ,81,236,316
12-04-2024,અડદ,600,1731,1881
12-04-2024,મઠ,776,776,776
12-04-2024,તુવેર,1011,2181,2321
12-04-2024,રાયડો,700,921,951
12-04-2024,રાય,1021,1151,1341
12-04-2024,મેથી,511,991,1081
12-04-2024,કાંગ,651,1041,1131
12-04-2024,કારીજીરી,901,3051,3051
12-04-2024,મરચા,701,1801,3351
12-04-2024,મગફળી જાડી,851,1161,1356
12-04-2024,સફેદ ચણા,1261,1651,2301
12-04-2024,તલ - તલી,2000,2591,2711
12-04-2024,ઇસબગુલ,600,1421,1501
12-04-2024,ધાણી,1151,1701,2176
12-04-2024,ડુંગળી સફેદ,210,224,238
12-04-2024,બાજરો,361,391,451
12-04-2024,જુવાર,361,791,851
12-04-2024,મકાઇ,471,471,491
12-04-2024,મગ,991,1861,2111
12-04-2024,ચણા,1071,1191,1221
12-04-2024,વાલ,501,1576,1901
12-04-2024,વાલ પાપડી,501,1376,1941
12-04-2024,સોયાબીન,800,901,916
12-04-2024,ગોગળી,600,776,991
12-04-2024,વટાણા,601,1361,1361
13-04-2024,કપાસ બી. ટી.,1101,1466,1506
13-04-2024,ઘઉં લોકવન,450,524,586
13-04-2024,ઘઉં ટુકડા,460,528,591
13-04-2024,મગફળી જીણી,901,1171,1311
13-04-2024,સિંગ ફાડીયા,1051,1441,1661
13-04-2024,એરંડા / એરંડી,611,1096,1136
